on_time_delivery,delivery_priority,delivery_type,warehouse_type,customer_calls,customer_review,product_cost,prior_purchases,gender,discount_offered,weight_lbs
1,low,Ship,F,5,1,237,4,M,33,5.74
1,medium,Ship,D,5,5,234,6,F,60,5.39
1,medium,Ship,F,3,2,264,3,F,43,7.58
1,low,Ship,A,2,2,153,3,F,55,2.81
1,low,Ship,B,4,3,228,4,M,61,7.9
1,medium,Ship,C,3,5,264,2,M,33,4.46
1,low,Ship,F,4,3,267,3,F,42,5.14
1,low,Ship,D,3,2,213,2,M,22,7.16
1,medium,Ship,F,4,1,181,3,M,38,7.18
1,low,Ship,A,6,4,209,5,F,53,6.99
1,low,Ship,B,3,2,165,3,F,19,2.45
1,high,Ship,C,3,4,164,3,F,55,2.85
1,medium,Ship,F,5,5,141,2,M,14,2.46
1,medium,Ship,D,3,2,164,4,M,2,3.75
1,medium,Ship,F,3,3,178,2,M,4,3.92
1,medium,Ship,A,5,4,200,3,M,24,4.58
1,low,Ship,B,4,5,185,2,F,47,8.76
1,medium,Ship,C,2,1,180,2,F,31,2.38
1,low,Ship,F,4,5,144,3,M,9,3.36
1,low,Ship,D,4,4,161,4,F,14,2.63
1,medium,Ship,F,4,5,152,3,M,25,2.69
1,low,Ship,A,2,3,129,3,M,50,2.45
1,medium,Ship,B,5,2,140,3,F,16,4.34
1,medium,Ship,C,4,1,270,4,F,64,7.3
1,medium,Ship,F,3,2,183,3,F,25,4.46
1,low,Ship,D,4,1,264,3,F,39,8.2
1,medium,Ship,F,3,2,167,4,M,49,4.35
1,low,Ship,A,5,1,219,3,M,14,5.39
1,low,Ship,B,4,2,225,3,M,52,7.03
1,low,Ship,C,4,1,228,3,F,53,4.46
1,medium,Ship,F,3,5,119,3,M,7,2.25
1,low,Ship,D,3,5,244,3,F,8,6.95
1,low,Ship,F,4,3,163,5,M,29,2.97
1,medium,Ship,A,4,5,260,3,M,59,8.71
1,medium,Ship,B,4,3,135,2,F,53,2.37
1,medium,Ship,C,5,2,167,3,F,7,4.27
1,medium,Ship,F,4,4,233,3,F,14,5.56
1,medium,Ship,D,4,5,147,2,F,19,4.28
1,low,Ship,F,2,4,159,2,F,17,3.72
1,medium,Ship,A,4,2,139,3,M,5,3.69
1,low,Ship,B,3,1,200,2,F,44,5.84
1,low,Ship,C,4,1,221,3,F,3,5.61
1,low,Ship,F,4,3,158,3,M,18,2.28
1,low,Ship,D,4,5,227,3,M,65,8.78
1,medium,Ship,F,3,3,179,3,F,12,2.48
1,low,Ship,A,3,2,232,3,F,64,6.9
1,low,Ship,B,3,3,139,2,M,9,2.59
1,medium,Ship,C,6,3,195,2,M,21,8.53
1,medium,Ship,F,6,2,276,6,M,7,5.37
1,medium,Ship,D,2,5,171,3,F,13,2.43
1,medium,Ship,F,5,4,259,3,F,43,5.92
1,medium,Ship,A,3,2,123,4,F,7,3.52
1,low,Ship,B,3,2,199,4,F,47,4.87
1,low,Ship,C,4,3,226,2,F,32,6.42
1,medium,Ship,F,4,2,149,3,F,54,3.32
1,medium,Ship,D,3,5,115,3,M,60,2.47
1,medium,Ship,F,3,2,243,2,M,26,5.99
1,medium,Ship,A,2,4,136,6,M,58,3.26
1,low,Ship,B,3,2,180,2,F,6,3.99
1,medium,Ship,C,4,1,274,4,M,57,7.35
1,medium,Ship,F,6,5,233,6,M,48,7.37
1,medium,Ship,D,3,2,254,2,F,2,7.14
1,high,Ship,F,4,5,153,3,F,3,2.97
1,medium,Ship,A,6,3,175,5,F,64,4.1
1,low,Ship,B,5,2,207,2,F,35,4.81
1,low,Ship,C,3,1,153,2,F,6,2.9
1,medium,Ship,F,3,4,228,2,M,65,8.69
1,low,Ship,D,5,2,96,2,F,50,2.61
1,high,Ship,F,4,4,241,3,M,39,8.37
1,high,Ship,A,5,2,249,5,F,28,6.27
1,low,Ship,B,3,3,188,5,M,25,8.8
1,high,Ship,C,3,2,154,2,F,4,2.22
1,high,Ship,F,4,4,226,2,M,53,6.95
1,low,Ship,D,5,3,250,2,F,14,4.55
1,medium,Ship,F,3,1,150,2,F,46,3.15
1,low,Ship,A,3,5,267,2,F,16,6.42
1,low,Ship,B,4,3,223,3,M,35,5.99
1,medium,Ship,C,4,5,192,3,F,41,8.54
1,low,Ship,F,3,2,143,3,F,58,3.94
1,low,Ship,D,3,5,113,2,F,19,3.66
1,medium,Ship,F,4,1,135,3,M,39,3.41
1,high,Ship,A,4,4,189,4,F,56,5.83
1,medium,Ship,B,3,2,245,3,M,13,8.32
1,low,Ship,C,3,5,181,2,M,29,4.89
1,medium,Ship,F,3,2,207,2,F,37,5.42
1,medium,Ship,D,3,1,169,2,F,19,2.61
1,low,Ship,F,4,5,206,3,F,65,5.73
1,low,Ship,A,2,5,117,3,M,44,2.63
1,high,Road,B,2,1,115,3,M,42,2.75
1,low,Road,C,3,3,149,3,F,63,2.64
1,medium,Road,F,4,5,133,3,M,3,3.09
1,medium,Road,D,4,3,271,2,M,22,5.72
1,low,Road,F,2,5,116,3,F,3,3.72
1,medium,Road,A,3,5,139,2,M,64,4.09
1,medium,Road,B,4,3,216,3,M,35,5.66
1,high,Road,C,3,5,165,2,F,37,2.72
1,low,Road,F,6,5,286,4,F,31,8.32
1,medium,Road,D,5,3,136,3,F,13,3.19
1,low,Road,F,4,5,225,4,M,48,6.1
1,low,Road,A,4,2,163,3,F,27,3.61
1,low,Road,B,4,3,272,4,M,61,6.3
1,high,Road,C,4,3,135,2,M,24,2.85
1,low,Road,F,4,5,184,3,F,64,8.4
1,medium,Road,D,4,5,219,2,F,28,4.77
1,medium,Road,F,3,3,249,2,M,53,5.12
1,low,Road,A,2,3,142,3,F,46,3.73
1,medium,Road,B,5,2,137,3,M,47,2.26
1,low,Road,C,2,5,168,3,M,37,3.79
1,medium,Road,F,5,5,165,3,F,32,3.96
1,low,Road,D,3,3,199,2,M,4,7.83
1,low,Flight,F,3,3,246,3,M,27,8.04
1,medium,Flight,A,5,2,224,4,M,43,5.15
1,low,Flight,B,5,5,216,6,M,54,4.57
1,low,Flight,C,5,3,167,2,M,3,2.51
1,medium,Flight,F,4,2,182,3,M,14,7.52
1,medium,Flight,D,6,1,126,3,F,37,3.74
1,medium,Flight,F,5,1,170,3,F,48,2.86
1,medium,Flight,A,4,2,148,3,M,2,3.98
1,medium,Flight,B,4,2,141,3,M,61,4.13
1,medium,Flight,C,5,5,169,2,F,14,3.3
1,medium,Flight,F,5,2,143,3,M,12,3.97
1,low,Flight,D,4,5,156,3,F,60,3.42
1,medium,Flight,F,5,1,241,4,F,19,4.83
1,medium,Flight,A,3,4,212,3,F,13,5.09
1,medium,Flight,B,5,3,265,3,M,30,5.06
1,low,Flight,C,3,4,243,3,F,60,6.57
1,medium,Flight,F,5,2,209,4,M,15,7.34
1,medium,Flight,D,4,5,229,3,M,21,5.93
1,low,Flight,F,3,1,257,2,F,45,7.71
1,low,Flight,A,5,5,209,3,M,49,8.58
1,medium,Flight,B,3,3,142,3,M,23,4.18
1,medium,Flight,C,3,5,208,4,M,12,7.01
1,low,Ship,F,6,3,167,6,F,15,2.82
1,medium,Ship,D,3,5,266,3,M,16,5.15
1,medium,Ship,F,5,3,210,2,M,44,7.46
1,medium,Ship,A,2,2,147,2,F,49,3.19
1,medium,Ship,B,5,2,132,2,M,8,3.67
1,medium,Ship,C,3,4,269,3,F,21,8.19
1,medium,Ship,F,5,3,148,3,F,48,2.42
1,high,Ship,D,4,5,268,2,M,32,8.1
1,low,Ship,F,3,5,156,2,F,43,2.87
1,low,Ship,A,5,1,222,4,M,63,7.73
1,high,Ship,B,4,5,151,3,F,31,3.01
1,low,Ship,C,3,3,236,3,F,28,8.05
1,medium,Ship,F,3,5,229,3,F,12,6.72
1,low,Ship,D,4,3,261,3,M,42,5.87
1,low,Ship,F,2,1,229,4,M,6,8.28
1,low,Ship,A,4,5,205,3,F,60,5.11
1,low,Ship,B,3,4,240,2,M,8,8.56
1,low,Ship,C,4,3,209,6,F,59,5.78
1,low,Ship,F,2,1,252,2,M,35,5.57
1,medium,Ship,D,3,4,140,2,M,48,2.43
1,low,Ship,F,5,4,156,2,F,57,4.06
1,medium,Ship,A,2,2,190,8,M,33,7.6
1,medium,Ship,B,3,4,138,6,M,5,4.09
1,low,Ship,C,5,4,243,3,F,35,6.39
1,low,Ship,F,3,1,183,2,M,58,6.67
1,medium,Ship,D,3,5,190,10,M,26,7.15
1,low,Ship,F,5,1,235,2,M,27,5.4
1,medium,Ship,A,3,2,143,6,M,63,4.31
1,medium,Ship,B,3,1,176,2,F,45,3.24
1,low,Ship,C,3,5,178,3,F,39,3.3
1,medium,Ship,F,3,2,270,2,F,59,8.17
1,low,Ship,D,4,4,141,2,M,7,3.26
1,medium,Ship,F,4,3,220,3,M,8,7.37
1,medium,Ship,A,5,5,264,3,F,56,7.68
1,low,Ship,B,3,5,150,2,F,48,2.77
1,medium,Ship,C,3,4,175,3,M,4,3.35
1,medium,Ship,F,2,4,223,3,F,19,7.4
1,high,Ship,D,4,4,162,10,M,12,3.49
1,medium,Ship,F,6,4,221,10,M,42,6.55
1,low,Ship,A,5,1,216,3,M,40,5.88
1,medium,Ship,B,5,5,133,10,M,9,3.8
1,high,Ship,C,4,2,191,3,M,3,5.19
1,low,Ship,F,4,5,156,3,M,39,3.27
1,medium,Ship,D,4,1,252,3,F,30,5.88
1,low,Ship,F,3,5,198,3,M,2,7.53
1,medium,Ship,A,2,3,139,8,M,21,2.28
1,low,Ship,B,2,1,255,3,M,19,3.42
1,low,Ship,C,4,1,141,2,F,23,3.72
1,high,Ship,F,4,1,151,3,F,39,3.21
1,low,Ship,D,3,5,236,3,F,54,8.77
1,medium,Ship,F,3,4,229,3,F,46,7.11
1,low,Ship,A,4,3,261,3,F,6,6.14
1,low,Ship,B,2,1,229,4,F,11,7.97
1,low,Ship,C,4,4,205,3,F,58,5.56
1,low,Ship,F,3,4,240,2,F,33,7.69
1,low,Ship,D,4,4,209,6,M,62,7.79
1,low,Ship,F,2,5,252,2,F,21,4.56
1,medium,Ship,A,3,3,140,2,F,30,3.41
1,low,Ship,B,5,3,156,2,M,1,2.53
1,medium,Ship,C,2,5,190,8,M,11,6.56
1,medium,Ship,F,3,3,138,6,M,49,2.38
1,low,Ship,D,5,4,243,3,F,43,6.32
1,low,Ship,F,3,5,183,2,F,10,5.78
1,medium,Ship,A,3,5,190,10,M,32,6.46
1,low,Ship,B,5,2,235,2,F,61,7.61
1,medium,Ship,C,3,1,143,6,M,2,2.92
1,medium,Ship,F,3,3,176,2,M,34,4.09
1,low,Ship,D,3,1,178,3,F,11,3.27
1,medium,Ship,F,3,5,270,2,F,46,5.99
1,low,Ship,A,4,1,141,2,M,10,2.95
1,medium,Ship,B,4,5,220,3,F,63,6.85
1,medium,Ship,C,5,5,264,3,F,23,6.25
1,low,Ship,F,3,5,150,2,M,29,4.26
1,medium,Ship,D,3,3,175,3,F,32,4.07
1,medium,Ship,F,2,5,223,3,M,35,7.58
1,high,Ship,A,4,3,162,10,M,25,3.89
1,medium,Ship,B,6,3,221,10,F,13,4.89
1,low,Ship,C,5,5,216,3,F,5,6.92
1,medium,Ship,F,5,2,133,10,M,53,3.69
1,high,Ship,D,4,3,191,3,F,45,8.19
1,low,Ship,F,4,5,156,3,F,33,4.05
1,medium,Ship,A,4,2,252,3,F,43,7.22
1,low,Ship,B,3,2,198,3,M,15,7.17
1,medium,Ship,C,2,4,139,8,F,62,2.6
1,low,Ship,F,2,4,255,3,F,55,3.67
1,low,Ship,D,4,2,141,2,F,8,3.3
1,medium,Ship,F,5,2,263,2,F,63,2.76
1,medium,Ship,A,3,3,179,3,F,41,4.17
1,low,Ship,B,4,5,212,4,M,21,2.24
1,low,Ship,C,2,1,282,5,F,51,3
1,medium,Ship,F,3,5,165,3,M,33,3.31
1,medium,Ship,D,4,1,189,2,F,63,7.66
1,medium,Ship,F,5,5,157,4,M,60,3.1
1,low,Road,A,3,4,167,3,M,14,3.13
1,low,Road,B,3,1,175,2,M,42,3.68
1,medium,Road,C,3,4,150,2,M,64,3.92
1,low,Road,F,4,2,128,5,F,28,2.75
1,low,Road,D,5,2,236,2,M,24,8.11
1,medium,Road,F,4,3,162,2,F,58,3.77
1,medium,Road,A,5,4,230,2,F,48,8.25
1,low,Road,B,5,3,225,4,F,60,4.7
1,medium,Road,C,2,2,285,2,F,16,4.9
1,medium,Road,F,4,5,246,2,M,31,5.32
1,low,Road,D,4,4,196,2,F,6,5.99
1,low,Road,F,5,4,211,6,M,33,8.72
1,low,Road,A,3,1,197,2,M,4,7.98
1,low,Road,B,5,3,203,2,F,37,7.78
1,medium,Road,C,4,2,161,3,F,10,4.25
1,medium,Road,F,5,5,266,4,M,62,4.85
1,low,Road,D,4,1,190,3,F,32,6.12
1,low,Road,F,3,2,140,3,F,42,3.23
1,medium,Road,A,4,1,274,4,M,61,7.5
1,low,Road,B,4,2,168,3,M,59,3.79
1,low,Road,C,3,5,189,3,F,61,4.86
1,low,Road,F,3,2,231,3,F,56,5.98
1,medium,Flight,D,5,1,189,3,F,14,7.31
1,medium,Flight,F,4,1,220,2,M,38,5.22
1,medium,Flight,A,5,4,190,2,F,23,8.73
1,low,Flight,B,4,2,238,3,M,30,7.55
1,medium,Flight,C,4,4,220,2,F,33,6.39
1,high,Flight,F,4,5,194,2,M,44,5.84
1,medium,Flight,D,3,3,203,3,M,29,7.19
1,low,Flight,F,3,5,258,3,M,21,7.6
1,low,Flight,A,3,5,151,3,M,3,2.81
1,medium,Flight,B,3,2,218,3,F,52,4.74
1,medium,Flight,C,5,1,265,3,M,6,5.41
1,medium,Flight,F,4,1,157,3,M,31,3.77
1,medium,Flight,D,4,2,214,3,F,20,4.43
1,medium,Flight,F,4,4,221,4,M,14,6.46
1,medium,Flight,A,3,2,149,2,M,37,3.75
1,medium,Flight,B,4,2,273,5,F,6,4.69
1,low,Flight,C,5,1,253,5,M,31,8.46
1,medium,Flight,F,3,5,102,6,M,3,2.96
1,low,Flight,D,4,1,258,2,F,56,7.02
1,low,Flight,F,4,2,273,2,F,9,7.46
1,low,Flight,A,4,2,187,2,M,54,4.83
1,medium,Flight,B,5,1,151,2,F,30,3.04
1,medium,Ship,C,2,4,120,2,M,13,2.73
1,low,Ship,F,3,1,254,2,M,56,7.63
1,medium,Ship,D,5,3,149,3,F,43,2.22
1,high,Ship,F,4,1,152,3,M,26,3.23
1,low,Ship,A,5,4,187,3,F,53,6.99
1,low,Ship,B,4,4,170,2,M,34,3.33
1,high,Ship,C,3,3,156,3,F,20,2.88
1,low,Ship,F,4,5,228,2,M,63,7.5
1,low,Ship,D,3,1,272,2,M,51,5.99
1,low,Ship,F,3,1,140,2,F,6,3.16
1,medium,Ship,A,3,5,185,2,M,27,7.99
1,low,Ship,B,5,3,167,3,F,5,3.91
1,low,Ship,C,4,5,244,3,F,49,8.63
1,medium,Ship,F,3,4,229,6,F,33,6.21
1,medium,Ship,D,4,1,273,3,F,25,8.19
1,low,Ship,F,4,3,204,3,M,30,8.32
1,medium,Ship,A,4,3,154,3,M,10,3.77
1,low,Ship,B,3,1,254,4,F,33,5.6
1,low,Ship,C,3,2,151,3,M,40,2.59
1,medium,Ship,F,3,5,242,5,F,61,8.13
1,medium,Ship,D,4,5,137,2,F,14,3.96
1,low,Ship,F,4,4,163,2,F,41,3.6
1,medium,Ship,A,3,3,143,3,F,16,2.96
1,low,Ship,B,4,4,196,3,F,11,7.15
1,low,Ship,C,4,3,264,2,F,38,8.55
1,medium,Ship,F,4,1,217,3,M,2,5.93
1,medium,Ship,D,3,3,124,3,M,59,4.32
1,low,Ship,F,3,1,269,3,M,61,7.81
1,medium,Ship,A,3,1,135,4,M,47,4.06
1,high,Ship,B,2,1,192,3,M,46,7.07
1,medium,Ship,C,4,1,274,4,F,42,5.36
1,low,Ship,F,3,2,162,4,M,25,2.9
1,low,Ship,D,3,3,158,3,F,20,3.15
1,medium,Ship,F,5,3,225,3,M,59,5
1,low,Ship,A,2,5,150,3,F,16,3.83
1,medium,Ship,B,6,3,154,5,F,57,2.46
1,medium,Ship,C,3,1,181,3,M,34,7.29
1,low,Ship,F,3,4,272,3,M,44,5.62
1,medium,Ship,D,3,3,160,4,M,58,3.3
1,medium,Ship,F,5,5,145,3,F,37,4.39
1,high,Ship,A,4,4,143,5,F,5,2.26
1,medium,Ship,B,4,1,201,4,M,59,6.45
1,low,Ship,C,4,3,242,4,M,62,8.81
1,low,Ship,F,4,4,151,2,F,38,2.21
1,medium,Ship,D,4,4,199,2,M,25,8.17
1,medium,Ship,F,4,1,178,3,M,9,2.22
1,low,Ship,A,3,2,138,3,M,49,4.24
1,medium,Ship,B,5,3,162,4,M,38,3.1
1,low,Ship,C,4,3,154,3,M,33,2.43
1,medium,Ship,F,3,1,206,2,F,56,4.56
1,low,Ship,D,5,2,246,2,F,4,7.97
1,medium,Ship,F,4,3,233,2,F,47,7.95
1,medium,Ship,A,4,1,251,4,F,33,6.41
1,medium,Ship,B,3,1,165,3,M,61,2.89
1,low,Ship,C,4,3,183,2,F,32,8.18
1,low,Ship,F,3,2,109,3,F,30,3.52
1,medium,Ship,D,5,3,209,4,F,7,5.9
1,low,Ship,F,5,2,168,3,F,50,3.28
1,low,Ship,A,5,3,210,2,M,19,8.64
1,low,Ship,B,3,1,185,2,F,41,8.35
1,medium,Ship,C,5,2,243,2,M,58,6.08
1,low,Ship,F,3,4,258,3,F,55,6.12
1,medium,Ship,D,4,4,279,5,F,56,5.95
1,low,Ship,F,3,1,160,3,M,57,4.04
1,low,Ship,A,3,1,185,4,F,35,8.04
1,low,Ship,B,4,3,271,4,F,24,7.71
1,low,Ship,C,4,2,273,2,F,31,4.91
1,medium,Ship,F,3,4,208,3,F,23,4.63
1,low,Ship,D,2,2,137,3,F,20,4.02
1,medium,Ship,F,4,1,198,3,F,56,6.91
1,high,Ship,A,5,1,236,4,F,64,7.12
1,low,Ship,B,5,5,133,2,F,18,2.5
1,medium,Ship,C,4,2,191,3,F,12,8.1
1,low,Ship,F,3,1,202,3,F,51,7.83
1,low,Ship,D,5,1,162,5,F,47,3.81
1,low,Ship,F,5,1,224,2,F,14,6.52
1,high,Ship,A,4,2,191,2,M,65,6.79
1,medium,Ship,B,3,5,272,2,M,31,5.37
1,low,Ship,C,4,3,269,3,F,7,5.6
1,high,Ship,F,4,2,179,3,F,30,2.37
1,low,Ship,D,3,5,225,2,F,56,5.72
1,medium,Ship,F,3,2,132,2,M,6,2.61
1,low,Ship,A,5,3,244,3,F,52,6.87
1,low,Ship,B,3,4,185,2,F,62,6.28
1,low,Ship,C,3,3,257,3,M,64,6.84
1,low,Ship,F,3,3,253,5,F,63,8.35
1,low,Ship,D,4,3,174,3,F,5,3.31
1,medium,Ship,F,2,1,200,3,M,34,4.85
1,medium,Ship,A,3,1,150,3,F,8,3.85
1,medium,Ship,B,3,2,137,3,F,9,2.97
1,medium,Ship,C,3,1,181,3,M,29,6.57
1,medium,Ship,F,5,2,246,2,M,13,5.85
1,low,Ship,D,3,3,237,5,M,48,4.53
1,medium,Road,F,3,5,226,3,M,55,5.43
1,low,Road,A,4,4,225,3,M,51,6.38
1,low,Road,B,3,2,268,2,M,20,6.02
1,low,Road,C,4,3,146,3,M,41,2.51
1,low,Road,F,4,5,159,3,M,2,2.31
1,low,Road,D,3,1,135,3,F,38,4.03
1,medium,Road,F,3,2,134,2,F,45,4.29
1,low,Road,A,4,3,210,3,M,3,6.05
1,low,Road,B,4,4,238,3,F,13,4.5
1,low,Road,C,4,3,214,4,M,34,7.6
1,low,Road,F,4,2,204,4,F,35,6.01
1,low,Road,D,4,1,227,3,M,5,6.83
1,high,Road,F,4,3,253,3,F,18,6.28
1,high,Road,A,2,3,126,4,F,3,3.01
1,high,Road,B,4,4,208,2,F,20,6.08
1,low,Road,C,4,4,179,3,M,48,4.28
1,medium,Road,F,3,1,132,2,M,62,4.21
1,low,Road,D,3,4,144,3,M,56,3.3
1,medium,Road,F,3,3,236,2,F,58,7.41
1,low,Road,A,4,4,235,3,F,17,8.19
1,low,Road,B,4,5,254,3,M,29,8.56
1,medium,Road,C,3,2,144,5,M,43,2.26
1,medium,Flight,F,5,1,272,3,M,27,5.32
1,medium,Flight,D,3,3,191,4,F,17,8.1
1,medium,Flight,F,5,3,177,4,M,60,2.56
1,low,Flight,A,5,4,226,3,F,46,6.94
1,medium,Flight,B,3,4,132,2,M,12,3.29
1,low,Flight,C,3,1,121,5,F,60,3.48
1,low,Flight,F,4,2,171,3,F,40,2.25
1,high,Flight,D,3,3,178,3,M,12,4.19
1,medium,Flight,F,4,3,132,4,M,10,3.9
1,medium,Flight,A,6,4,249,5,M,43,6.79
1,medium,Flight,B,2,4,159,3,M,47,3.41
1,high,Flight,C,5,2,171,3,M,34,2.27
1,low,Flight,F,3,3,150,3,M,6,3.91
1,low,Flight,D,4,4,178,3,F,1,2.57
1,high,Flight,F,3,3,192,7,F,25,4.74
1,high,Flight,A,3,5,214,8,M,50,8
1,medium,Flight,B,5,3,225,7,F,45,6.97
1,medium,Flight,C,5,4,167,7,F,23,3.73
1,medium,Flight,F,3,5,245,4,M,4,6.1
1,medium,Flight,D,4,5,138,7,M,60,3.01
1,medium,Flight,F,4,4,173,3,F,64,4.07
1,medium,Flight,A,3,5,98,3,F,48,3.6
1,low,Ship,B,3,1,231,2,M,44,8.13
1,medium,Ship,C,5,5,149,7,F,50,2.97
1,medium,Ship,F,3,1,206,3,M,28,6.38
1,medium,Ship,D,5,3,264,10,F,34,7.59
1,medium,Ship,F,3,1,193,2,F,23,6.01
1,medium,Ship,A,5,1,263,2,F,4,2.41
1,medium,Ship,B,3,2,191,4,F,16,5.02
1,medium,Ship,C,5,4,177,4,M,48,4.23
1,low,Ship,F,5,5,226,3,M,50,5.18
1,medium,Ship,D,3,1,132,2,F,16,3.82
1,low,Ship,F,3,1,121,5,M,62,3.32
1,low,Ship,A,4,2,171,3,M,34,2.98
1,high,Ship,B,3,3,178,3,M,43,3.34
1,medium,Ship,C,4,4,132,4,F,44,3.73
1,medium,Ship,F,6,5,249,5,M,26,8.59
1,medium,Ship,D,2,3,159,3,F,39,3.26
1,high,Ship,F,5,5,171,3,M,14,3.43
1,low,Ship,A,3,1,150,3,F,43,4.04
1,low,Ship,B,4,1,178,3,M,19,4.2
1,high,Ship,C,3,3,192,7,F,36,8.01
1,high,Ship,F,3,4,214,8,F,6,6.45
1,medium,Ship,D,5,3,225,7,F,17,7.75
1,medium,Ship,F,5,4,167,7,F,43,3.57
1,medium,Ship,A,3,2,245,4,M,60,4.8
1,medium,Ship,B,4,4,138,7,M,65,3.37
1,medium,Ship,C,4,4,173,3,F,61,3.55
1,medium,Ship,F,3,2,98,3,F,60,2.33
1,low,Ship,D,3,1,231,2,M,24,8.4
1,medium,Ship,F,5,3,149,7,F,51,3.14
1,medium,Ship,A,3,5,206,3,M,21,8.26
1,medium,Ship,B,5,4,264,10,F,34,6.53
1,medium,Ship,C,3,5,193,2,F,12,8.22
1,medium,Ship,F,5,2,263,2,F,51,3.65
1,low,Ship,D,2,5,282,5,M,63,2.59
1,low,Ship,F,5,4,193,3,M,55,6.08
1,medium,Ship,A,4,4,171,3,F,11,3.51
1,low,Ship,B,3,5,212,3,F,19,5.96
1,low,Ship,C,2,1,159,2,F,44,2.67
1,medium,Ship,F,3,2,102,4,M,57,2.69
1,medium,Ship,D,3,2,145,2,F,29,3.73
1,high,Ship,F,3,1,225,2,F,43,5.7
1,medium,Ship,A,2,1,174,3,F,12,2.99
1,low,Ship,B,4,3,223,4,F,25,6.94
1,low,Ship,C,3,5,185,2,F,36,7.72
1,medium,Ship,F,4,5,245,3,M,6,5.99
1,high,Ship,D,3,3,99,3,M,63,2.7
1,low,Ship,F,3,3,141,4,F,35,3.12
1,medium,Ship,A,4,2,222,2,F,16,5.55
1,medium,Ship,B,3,2,192,3,F,64,7.13
1,medium,Ship,C,3,1,187,4,M,42,7.98
1,low,Ship,F,4,2,216,2,F,26,5.36
1,low,Ship,D,3,2,146,4,M,13,3.95
1,low,Ship,F,3,2,207,2,M,20,7.54
1,low,Ship,A,4,2,225,2,F,6,4.43
1,medium,Ship,B,3,4,230,2,F,15,5.08
1,medium,Ship,C,3,2,173,3,F,37,4.39
1,high,Ship,F,4,4,127,4,M,54,2.73
1,low,Ship,D,3,3,214,2,M,28,8.53
1,low,Ship,F,4,1,161,3,M,59,3.21
1,low,Ship,A,4,2,262,2,F,37,7.77
1,low,Ship,B,5,2,157,3,M,1,3.96
1,medium,Ship,C,3,1,164,3,F,9,3.97
1,low,Ship,F,4,4,174,2,F,11,3.48
1,medium,Ship,D,2,2,188,4,M,39,5.34
1,low,Ship,F,3,1,141,2,F,4,2.86
1,medium,Ship,A,5,5,134,2,M,64,3.94
1,medium,Ship,B,2,4,147,2,F,65,3.83
1,medium,Ship,C,4,1,180,3,M,27,3.42
1,medium,Ship,F,3,3,225,2,M,55,4.98
1,medium,Ship,D,2,3,172,3,F,11,3.36
1,medium,Ship,F,6,2,131,5,F,5,3.79
1,low,Ship,A,3,1,270,4,M,47,7.69
1,low,Ship,B,3,4,172,3,M,56,2.43
1,medium,Ship,C,4,5,198,3,M,33,4.69
1,low,Ship,F,4,2,167,3,M,21,3.61
1,medium,Ship,D,2,2,168,5,F,1,4.16
1,medium,Ship,F,4,1,165,4,F,34,4.04
1,medium,Ship,A,4,5,149,6,M,40,4.35
1,low,Ship,B,3,3,186,3,M,24,7.19
1,low,Ship,C,4,1,151,2,F,47,3.71
1,medium,Ship,F,3,5,146,3,F,30,3.46
1,low,Ship,D,4,5,232,2,M,54,5.57
1,low,Ship,F,4,1,177,2,F,22,3.74
1,medium,Ship,A,4,4,149,2,F,19,3.67
1,low,Ship,B,4,2,180,3,M,3,3.35
1,medium,Ship,C,5,5,172,2,F,40,3.19
1,medium,Ship,F,5,2,160,3,M,44,2.32
1,medium,Ship,D,3,2,206,2,F,28,6.22
1,low,Ship,F,4,5,146,3,F,9,3.71
1,low,Ship,A,2,1,257,2,F,24,4.7
1,medium,Ship,B,5,5,219,3,M,27,7.56
1,medium,Ship,C,4,2,274,2,M,55,7.53
1,low,Ship,F,2,2,177,5,M,36,2.75
1,medium,Road,D,4,3,209,2,M,57,8.25
1,low,Road,F,4,1,207,2,M,2,7.15
1,low,Road,A,4,4,153,3,F,27,3.56
1,low,Road,B,4,4,158,3,F,61,3.32
1,medium,Road,C,3,4,261,2,F,52,7.36
1,low,Road,F,4,1,182,6,M,41,4.51
1,medium,Road,D,2,3,128,2,F,53,3.37
1,low,Road,F,2,1,178,3,M,6,2.61
1,low,Road,A,2,4,198,3,M,37,5.63
1,medium,Road,B,4,3,137,3,M,46,2.86
1,low,Road,C,4,1,168,2,F,41,3.34
1,low,Road,F,3,3,248,4,F,36,7.22
1,medium,Road,D,5,2,225,3,F,29,5.32
1,low,Road,F,5,4,239,2,M,35,4.65
1,low,Road,A,5,4,256,3,F,43,8.06
1,high,Road,B,5,1,109,2,M,23,3.26
1,medium,Road,C,3,3,274,2,F,59,7.58
1,low,Road,F,5,4,157,4,F,65,4.3
1,medium,Road,D,3,2,125,3,F,12,2.67
1,low,Road,F,4,5,203,2,F,20,5.34
1,low,Road,A,3,3,120,3,F,55,3.38
1,medium,Road,B,3,5,194,4,F,21,5.94
1,high,Flight,C,4,2,257,4,M,58,5
1,medium,Flight,F,4,4,233,2,M,39,5.05
1,low,Flight,D,5,2,193,2,F,1,6.12
1,low,Flight,F,5,3,202,6,F,34,6.47
1,low,Flight,A,4,5,270,3,M,30,6
1,medium,Flight,B,5,5,240,3,F,12,6
1,medium,Flight,C,3,2,224,3,M,63,4.6
1,medium,Flight,F,4,1,195,2,M,19,6.34
1,medium,Flight,D,3,2,165,3,M,47,3.61
